,provincia,poblacion,total,nuevas,probables,lat,lng,created_at
5197,Manabí,1562079,1015,3,1032,-1.056181,-80.455217,28/10/2020
5198,Morona Santiago,196535,22,0,0,-2.3,-78.116667,28/10/2020
5199,Napo,133705,74,0,2,-0.989,-77.8159,28/10/2020
5200,Orellana,161338,53,0,17,-0.466667,-76.966667,28/10/2020
5201,Pastaza,114202,60,0,15,-1.066667,-78.001111,28/10/2020
5202,Pichincha,3228233,1760,2,244,-0.218611,-78.509722,28/10/2020
5203,Santa Elena,401178,368,0,274,-2.2267,-80.8583,28/10/2020
5204,Sto. Domingo Tsáchilas,511151,359,0,116,-0.254167,-79.171944,28/10/2020
5205,Sucumbíos,230503,92,0,2,0.084722,-76.882778,28/10/2020
5206,Tungurahua,590600,271,0,221,-1.241667,-78.619722,28/10/2020
5207,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,28/10/2020
5208,Azuay,881394,192,2,12,-2.897414,-79.004481,29/10/2020
5209,Bolívar,209933,66,0,12,-1.605556,-79.003056,29/10/2020
5210,Carchi,186869,103,0,1,0.81218,-77.71633,29/10/2020
5211,Cañar,281396,81,0,7,-2.733333,-78.833333,29/10/2020
5212,Chimborazo,524004,311,1,118,-1.674347,-78.648294,29/10/2020
5213,Cotopaxi,488716,278,0,61,-0.933333,-78.616667,29/10/2020
5214,El Oro,715751,459,0,184,-3.266667,-79.966667,29/10/2020
5215,Esmeraldas,591083,216,0,51,1.05,-79.2,29/10/2020
5216,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,29/10/2020
5217,Guayas,4387434,1737,2,1651,-2.183333,-79.883333,29/10/2020
5218,Imbabura,476257,169,2,7,0.362678,-78.130667,29/10/2020
5219,Loja,521154,222,0,44,-3.983333,-79.2,29/10/2020
5220,Los Ríos,921763,342,0,237,-1.8,-79.533333,29/10/2020
5221,Manabí,1562079,1017,2,1033,-1.056181,-80.455217,29/10/2020
5222,Morona Santiago,196535,22,0,0,-2.3,-78.116667,29/10/2020
5223,Napo,133705,74,0,2,-0.989,-77.8159,29/10/2020
5224,Orellana,161338,53,0,17,-0.466667,-76.966667,29/10/2020
5225,Pastaza,114202,60,0,15,-1.066667,-78.001111,29/10/2020
5226,Pichincha,3228233,1763,3,243,-0.218611,-78.509722,29/10/2020
5227,Santa Elena,401178,368,0,274,-2.2267,-80.8583,29/10/2020
5228,Sto. Domingo Tsáchilas,511151,361,2,116,-0.254167,-79.171944,29/10/2020
5229,Sucumbíos,230503,92,0,2,0.084722,-76.882778,29/10/2020
5230,Tungurahua,590600,272,1,221,-1.241667,-78.619722,29/10/2020
5231,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,29/10/2020
5232,Azuay,881394,192,0,12,-2.897414,-79.004481,30/10/2020
5233,Bolívar,209933,66,0,12,-1.605556,-79.003056,30/10/2020
5234,Carchi,186869,104,1,1,0.81218,-77.71633,30/10/2020
5235,Cañar,281396,81,0,7,-2.733333,-78.833333,30/10/2020
5236,Chimborazo,524004,311,0,119,-1.674347,-78.648294,30/10/2020
5237,Cotopaxi,488716,279,1,61,-0.933333,-78.616667,30/10/2020
5238,El Oro,715751,460,1,184,-3.266667,-79.966667,30/10/2020
5239,Esmeraldas,591083,216,0,51,1.05,-79.2,30/10/2020
5240,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,30/10/2020
5241,Guayas,4387434,1737,0,1651,-2.183333,-79.883333,30/10/2020
5242,Imbabura,476257,169,0,7,0.362678,-78.130667,30/10/2020
5243,Loja,521154,222,0,44,-3.983333,-79.2,30/10/2020
5244,Los Ríos,921763,342,0,237,-1.8,-79.533333,30/10/2020
5245,Manabí,1562079,1017,0,1033,-1.056181,-80.455217,30/10/2020
5246,Morona Santiago,196535,22,0,0,-2.3,-78.116667,30/10/2020
5247,Napo,133705,74,0,2,-0.989,-77.8159,30/10/2020
5248,Orellana,161338,53,0,17,-0.466667,-76.966667,30/10/2020
5249,Pastaza,114202,60,0,15,-1.066667,-78.001111,30/10/2020
5250,Pichincha,3228233,1766,3,243,-0.218611,-78.509722,30/10/2020
5251,Santa Elena,401178,368,0,274,-2.2267,-80.8583,30/10/2020
5252,Sto. Domingo Tsáchilas,511151,361,0,116,-0.254167,-79.171944,30/10/2020
5253,Sucumbíos,230503,92,0,2,0.084722,-76.882778,30/10/2020
5254,Tungurahua,590600,275,3,221,-1.241667,-78.619722,30/10/2020
5255,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,30/10/2020
5256,Azuay,881394,195,3,12,-2.897414,-79.004481,31/10/2020
5257,Bolívar,209933,66,0,12,-1.605556,-79.003056,31/10/2020
5258,Carchi,186869,104,0,1,0.81218,-77.71633,31/10/2020
5259,Cañar,281396,82,1,7,-2.733333,-78.833333,31/10/2020
5260,Chimborazo,524004,313,2,119,-1.674347,-78.648294,31/10/2020
5261,Cotopaxi,488716,279,0,61,-0.933333,-78.616667,31/10/2020
5262,El Oro,715751,464,4,185,-3.266667,-79.966667,31/10/2020
5263,Esmeraldas,591083,216,0,51,1.05,-79.2,31/10/2020
5264,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,31/10/2020
5265,Guayas,4387434,1737,0,1651,-2.183333,-79.883333,31/10/2020
5266,Imbabura,476257,169,0,7,0.362678,-78.130667,31/10/2020
5267,Loja,521154,222,0,44,-3.983333,-79.2,31/10/2020
5268,Los Ríos,921763,342,0,237,-1.8,-79.533333,31/10/2020
5269,Manabí,1562079,1023,6,1033,-1.056181,-80.455217,31/10/2020
5270,Morona Santiago,196535,22,0,0,-2.3,-78.116667,31/10/2020
5271,Napo,133705,74,0,2,-0.989,-77.8159,31/10/2020
5272,Orellana,161338,53,0,17,-0.466667,-76.966667,31/10/2020
5273,Pastaza,114202,60,0,15,-1.066667,-78.001111,31/10/2020
5274,Pichincha,3228233,1785,19,242,-0.218611,-78.509722,31/10/2020
5275,Santa Elena,401178,368,0,274,-2.2267,-80.8583,31/10/2020
5276,Sto. Domingo Tsáchilas,511151,361,0,116,-0.254167,-79.171944,31/10/2020
5277,Sucumbíos,230503,92,0,2,0.084722,-76.882778,31/10/2020
5278,Tungurahua,590600,276,1,223,-1.241667,-78.619722,31/10/2020
5279,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,31/10/2020
5280,Azuay,881394,195,0,12,-2.897414,-79.004481,01/11/2020
5281,Bolívar,209933,66,0,12,-1.605556,-79.003056,01/11/2020
5282,Carchi,186869,104,0,1,0.81218,-77.71633,01/11/2020
5283,Cañar,281396,83,1,7,-2.733333,-78.833333,01/11/2020
5284,Chimborazo,524004,315,2,119,-1.674347,-78.648294,01/11/2020
5285,Cotopaxi,488716,281,2,61,-0.933333,-78.616667,01/11/2020
5286,El Oro,715751,466,2,185,-3.266667,-79.966667,01/11/2020
5287,Esmeraldas,591083,216,0,51,1.05,-79.2,01/11/2020
5288,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,01/11/2020
5289,Guayas,4387434,1737,0,1651,-2.183333,-79.883333,01/11/2020
5290,Imbabura,476257,170,1,7,0.362678,-78.130667,01/11/2020
5291,Loja,521154,222,0,44,-3.983333,-79.2,01/11/2020
5292,Los Ríos,921763,342,0,237,-1.8,-79.533333,01/11/2020
5293,Manabí,1562079,1025,2,1033,-1.056181,-80.455217,01/11/2020
5294,Morona Santiago,196535,22,0,0,-2.3,-78.116667,01/11/2020
5295,Napo,133705,74,0,2,-0.989,-77.8159,01/11/2020
5296,Orellana,161338,53,0,17,-0.466667,-76.966667,01/11/2020
5297,Pastaza,114202,60,0,15,-1.066667,-78.001111,01/11/2020
5298,Pichincha,3228233,1789,4,242,-0.218611,-78.509722,01/11/2020
5299,Santa Elena,401178,368,0,274,-2.2267,-80.8583,01/11/2020
5300,Sto. Domingo Tsáchilas,511151,361,0,116,-0.254167,-79.171944,01/11/2020
5301,Sucumbíos,230503,92,0,2,0.084722,-76.882778,01/11/2020
5302,Tungurahua,590600,276,0,223,-1.241667,-78.619722,01/11/2020
5303,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,01/11/2020
5304,Azuay,881394,195,0,12,-2.897414,-79.004481,02/11/2020
5305,Bolívar,209933,66,0,12,-1.605556,-79.003056,02/11/2020
5306,Carchi,186869,104,0,1,0.81218,-77.71633,02/11/2020
5307,Cañar,281396,83,0,7,-2.733333,-78.833333,02/11/2020
5308,Chimborazo,524004,315,0,119,-1.674347,-78.648294,02/11/2020
5309,Cotopaxi,488716,281,0,61,-0.933333,-78.616667,02/11/2020
5310,El Oro,715751,468,2,185,-3.266667,-79.966667,02/11/2020
5311,Esmeraldas,591083,216,0,51,1.05,-79.2,02/11/2020
5312,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,02/11/2020
5313,Guayas,4387434,1737,0,1651,-2.183333,-79.883333,02/11/2020
5314,Imbabura,476257,171,1,7,0.362678,-78.130667,02/11/2020
5315,Loja,521154,223,1,44,-3.983333,-79.2,02/11/2020
5316,Los Ríos,921763,342,0,237,-1.8,-79.533333,02/11/2020
5317,Manabí,1562079,1028,3,1032,-1.056181,-80.455217,02/11/2020
5318,Morona Santiago,196535,22,0,0,-2.3,-78.116667,02/11/2020
5319,Napo,133705,74,0,2,-0.989,-77.8159,02/11/2020
5320,Orellana,161338,53,0,17,-0.466667,-76.966667,02/11/2020
5321,Pastaza,114202,60,0,15,-1.066667,-78.001111,02/11/2020
5322,Pichincha,3228233,1790,1,242,-0.218611,-78.509722,02/11/2020
5323,Santa Elena,401178,368,0,274,-2.2267,-80.8583,02/11/2020
5324,Sto. Domingo Tsáchilas,511151,362,1,116,-0.254167,-79.171944,02/11/2020
5325,Sucumbíos,230503,92,0,2,0.084722,-76.882778,02/11/2020
5326,Tungurahua,590600,276,0,223,-1.241667,-78.619722,02/11/2020
5327,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,02/11/2020
5328,Azuay,881394,195,0,12,-2.897414,-79.004481,03/11/2020
5329,Bolívar,209933,66,0,12,-1.605556,-79.003056,03/11/2020
5330,Carchi,186869,104,0,1,0.81218,-77.71633,03/11/2020
5331,Cañar,281396,83,0,7,-2.733333,-78.833333,03/11/2020
5332,Chimborazo,524004,315,0,119,-1.674347,-78.648294,03/11/2020
5333,Cotopaxi,488716,283,2,61,-0.933333,-78.616667,03/11/2020
5334,El Oro,715751,470,2,185,-3.266667,-79.966667,03/11/2020
5335,Esmeraldas,591083,216,0,51,1.05,-79.2,03/11/2020
5336,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,03/11/2020
5337,Guayas,4387434,1738,1,1651,-2.183333,-79.883333,03/11/2020
5338,Imbabura,476257,171,0,7,0.362678,-78.130667,03/11/2020
5339,Loja,521154,223,0,44,-3.983333,-79.2,03/11/2020
5340,Los Ríos,921763,342,0,237,-1.8,-79.533333,03/11/2020
5341,Manabí,1562079,1028,0,1032,-1.056181,-80.455217,03/11/2020
5342,Morona Santiago,196535,22,0,0,-2.3,-78.116667,03/11/2020
5343,Napo,133705,74,0,2,-0.989,-77.8159,03/11/2020
5344,Orellana,161338,53,0,17,-0.466667,-76.966667,03/11/2020
5345,Pastaza,114202,60,0,15,-1.066667,-78.001111,03/11/2020
5346,Pichincha,3228233,1791,1,242,-0.218611,-78.509722,03/11/2020
5347,Santa Elena,401178,368,0,274,-2.2267,-80.8583,03/11/2020
5348,Sto. Domingo Tsáchilas,511151,362,0,116,-0.254167,-79.171944,03/11/2020
5349,Sucumbíos,230503,92,0,2,0.084722,-76.882778,03/11/2020
5350,Tungurahua,590600,276,0,223,-1.241667,-78.619722,03/11/2020
5351,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,03/11/2020
5352,Azuay,881394,195,0,12,-2.897414,-79.004481,04/11/2020
5353,Bolívar,209933,66,0,12,-1.605556,-79.003056,04/11/2020
5354,Carchi,186869,104,0,1,0.81218,-77.71633,04/11/2020
5355,Cañar,281396,83,0,6,-2.733333,-78.833333,04/11/2020
5356,Chimborazo,524004,315,0,119,-1.674347,-78.648294,04/11/2020
5357,Cotopaxi,488716,283,0,61,-0.933333,-78.616667,04/11/2020
5358,El Oro,715751,476,6,184,-3.266667,-79.966667,04/11/2020
5359,Esmeraldas,591083,216,0,51,1.05,-79.2,04/11/2020
5360,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,04/11/2020
5361,Guayas,4387434,1738,0,1651,-2.183333,-79.883333,04/11/2020
5362,Imbabura,476257,171,0,7,0.362678,-78.130667,04/11/2020
5363,Loja,521154,223,0,44,-3.983333,-79.2,04/11/2020
5364,Los Ríos,921763,343,1,237,-1.8,-79.533333,04/11/2020
5365,Manabí,1562079,1028,0,1032,-1.056181,-80.455217,04/11/2020
5366,Morona Santiago,196535,22,0,0,-2.3,-78.116667,04/11/2020
5367,Napo,133705,74,0,2,-0.989,-77.8159,04/11/2020
5368,Orellana,161338,53,0,17,-0.466667,-76.966667,04/11/2020
5369,Pastaza,114202,60,0,15,-1.066667,-78.001111,04/11/2020
5370,Pichincha,3228233,1792,1,242,-0.218611,-78.509722,04/11/2020
5371,Santa Elena,401178,368,0,274,-2.2267,-80.8583,04/11/2020
5372,Sto. Domingo Tsáchilas,511151,362,0,116,-0.254167,-79.171944,04/11/2020
5373,Sucumbíos,230503,92,0,2,0.084722,-76.882778,04/11/2020
5374,Tungurahua,590600,276,0,223,-1.241667,-78.619722,04/11/2020
5375,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,04/11/2020
5376,Azuay,881394,195,0,12,-2.897414,-79.004481,05/11/2020
5377,Bolívar,209933,66,0,12,-1.605556,-79.003056,05/11/2020
5378,Carchi,186869,104,0,1,0.81218,-77.71633,05/11/2020
5379,Cañar,281396,84,1,6,-2.733333,-78.833333,05/11/2020
5380,Chimborazo,524004,318,3,119,-1.674347,-78.648294,05/11/2020
5381,Cotopaxi,488716,283,0,61,-0.933333,-78.616667,05/11/2020
5382,El Oro,715751,491,15,184,-3.266667,-79.966667,05/11/2020
5383,Esmeraldas,591083,216,0,51,1.05,-79.2,05/11/2020
5384,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,05/11/2020
5385,Guayas,4387434,1739,1,1651,-2.183333,-79.883333,05/11/2020
5386,Imbabura,476257,171,0,7,0.362678,-78.130667,05/11/2020
5387,Loja,521154,224,1,44,-3.983333,-79.2,05/11/2020
5388,Los Ríos,921763,343,0,237,-1.8,-79.533333,05/11/2020
5389,Manabí,1562079,1029,1,1032,-1.056181,-80.455217,05/11/2020
5390,Morona Santiago,196535,22,0,0,-2.3,-78.116667,05/11/2020
5391,Napo,133705,74,0,2,-0.989,-77.8159,05/11/2020
5392,Orellana,161338,53,0,17,-0.466667,-76.966667,05/11/2020
5393,Pastaza,114202,60,0,15,-1.066667,-78.001111,05/11/2020
5394,Pichincha,3228233,1794,2,242,-0.218611,-78.509722,05/11/2020
5395,Santa Elena,401178,368,0,274,-2.2267,-80.8583,05/11/2020
5396,Sto. Domingo Tsáchilas,511151,362,0,116,-0.254167,-79.171944,05/11/2020
5397,Sucumbíos,230503,93,1,2,0.084722,-76.882778,05/11/2020
5398,Tungurahua,590600,277,1,223,-1.241667,-78.619722,05/11/2020
5399,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,05/11/2020
5400,Azuay,881394,197,2,12,-2.897414,-79.004481,06/11/2020
5401,Bolívar,209933,66,0,12,-1.605556,-79.003056,06/11/2020
5402,Carchi,186869,104,0,1,0.81218,-77.71633,06/11/2020
5403,Cañar,281396,84,0,6,-2.733333,-78.833333,06/11/2020
5404,Chimborazo,524004,318,0,119,-1.674347,-78.648294,06/11/2020
5405,Cotopaxi,488716,283,0,61,-0.933333,-78.616667,06/11/2020
5406,El Oro,715751,494,3,189,-3.266667,-79.966667,06/11/2020
5407,Esmeraldas,591083,218,2,51,1.05,-79.2,06/11/2020
5408,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,06/11/2020
5409,Guayas,4387434,1742,3,1652,-2.183333,-79.883333,06/11/2020
5410,Imbabura,476257,171,0,7,0.362678,-78.130667,06/11/2020
5411,Loja,521154,225,1,44,-3.983333,-79.2,06/11/2020
5412,Los Ríos,921763,343,0,237,-1.8,-79.533333,06/11/2020
5413,Manabí,1562079,1033,4,1032,-1.056181,-80.455217,06/11/2020
5414,Morona Santiago,196535,22,0,0,-2.3,-78.116667,06/11/2020
5415,Napo,133705,74,0,2,-0.989,-77.8159,06/11/2020
5416,Orellana,161338,53,0,17,-0.466667,-76.966667,06/11/2020
5417,Pastaza,114202,60,0,15,-1.066667,-78.001111,06/11/2020
5418,Pichincha,3228233,1807,13,242,-0.218611,-78.509722,06/11/2020
5419,Santa Elena,401178,368,0,274,-2.2267,-80.8583,06/11/2020
5420,Sto. Domingo Tsáchilas,511151,362,0,116,-0.254167,-79.171944,06/11/2020
5421,Sucumbíos,230503,93,0,2,0.084722,-76.882778,06/11/2020
5422,Tungurahua,590600,278,1,223,-1.241667,-78.619722,06/11/2020
5423,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,06/11/2020
5424,Azuay,881394,199,2,12,-2.897414,-79.004481,07/11/2020
5425,Bolívar,209933,66,0,12,-1.605556,-79.003056,07/11/2020
5426,Carchi,186869,104,0,1,0.81218,-77.71633,07/11/2020
5427,Cañar,281396,84,0,6,-2.733333,-78.833333,07/11/2020
5428,Chimborazo,524004,318,0,120,-1.674347,-78.648294,07/11/2020
5429,Cotopaxi,488716,283,0,62,-0.933333,-78.616667,07/11/2020
5430,El Oro,715751,494,0,186,-3.266667,-79.966667,07/11/2020
5431,Esmeraldas,591083,218,0,52,1.05,-79.2,07/11/2020
5432,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,07/11/2020
5433,Guayas,4387434,1743,1,1652,-2.183333,-79.883333,07/11/2020
5434,Imbabura,476257,171,0,7,0.362678,-78.130667,07/11/2020
5435,Loja,521154,230,5,46,-3.983333,-79.2,07/11/2020
5436,Los Ríos,921763,343,0,238,-1.8,-79.533333,07/11/2020
5437,Manabí,1562079,1054,21,1032,-1.056181,-80.455217,07/11/2020
5438,Morona Santiago,196535,22,0,0,-2.3,-78.116667,07/11/2020
5439,Napo,133705,74,0,2,-0.989,-77.8159,07/11/2020
5440,Orellana,161338,53,0,17,-0.466667,-76.966667,07/11/2020
5441,Pastaza,114202,60,0,15,-1.066667,-78.001111,07/11/2020
5442,Pichincha,3228233,1821,14,246,-0.218611,-78.509722,07/11/2020
5443,Santa Elena,401178,368,0,274,-2.2267,-80.8583,07/11/2020
5444,Sto. Domingo Tsáchilas,511151,362,0,116,-0.254167,-79.171944,07/11/2020
5445,Sucumbíos,230503,93,0,2,0.084722,-76.882778,07/11/2020
5446,Tungurahua,590600,278,0,223,-1.241667,-78.619722,07/11/2020
5447,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,07/11/2020
5448,Azuay,881394,199,0,12,-2.897414,-79.004481,08/11/2020
5449,Bolívar,209933,66,0,12,-1.605556,-79.003056,08/11/2020
5450,Carchi,186869,104,0,1,0.81218,-77.71633,08/11/2020
5451,Cañar,281396,84,0,6,-2.733333,-78.833333,08/11/2020
5452,Chimborazo,524004,318,0,120,-1.674347,-78.648294,08/11/2020
5453,Cotopaxi,488716,283,0,62,-0.933333,-78.616667,08/11/2020
5454,El Oro,715751,494,0,186,-3.266667,-79.966667,08/11/2020
5455,Esmeraldas,591083,218,0,52,1.05,-79.2,08/11/2020
5456,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,08/11/2020
5457,Guayas,4387434,1743,0,1652,-2.183333,-79.883333,08/11/2020
5458,Imbabura,476257,172,1,7,0.362678,-78.130667,08/11/2020
5459,Loja,521154,230,0,46,-3.983333,-79.2,08/11/2020
5460,Los Ríos,921763,343,0,238,-1.8,-79.533333,08/11/2020
5461,Manabí,1562079,1067,13,1032,-1.056181,-80.455217,08/11/2020
5462,Morona Santiago,196535,22,0,0,-2.3,-78.116667,08/11/2020
5463,Napo,133705,74,0,2,-0.989,-77.8159,08/11/2020
5464,Orellana,161338,53,0,17,-0.466667,-76.966667,08/11/2020
5465,Pastaza,114202,60,0,15,-1.066667,-78.001111,08/11/2020
5466,Pichincha,3228233,1822,1,246,-0.218611,-78.509722,08/11/2020
5467,Santa Elena,401178,368,0,274,-2.2267,-80.8583,08/11/2020
5468,Sto. Domingo Tsáchilas,511151,362,0,116,-0.254167,-79.171944,08/11/2020
5469,Sucumbíos,230503,93,0,2,0.084722,-76.882778,08/11/2020
5470,Tungurahua,590600,278,0,223,-1.241667,-78.619722,08/11/2020
5471,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,08/11/2020
5472,Azuay,881394,199,0,12,-2.897414,-79.004481,09/11/2020
5473,Bolívar,209933,66,0,12,-1.605556,-79.003056,09/11/2020
5474,Carchi,186869,104,0,1,0.81218,-77.71633,09/11/2020
5475,Cañar,281396,84,0,6,-2.733333,-78.833333,09/11/2020
5476,Chimborazo,524004,318,0,120,-1.674347,-78.648294,09/11/2020
5477,Cotopaxi,488716,283,0,62,-0.933333,-78.616667,09/11/2020
5478,El Oro,715751,494,0,186,-3.266667,-79.966667,09/11/2020
5479,Esmeraldas,591083,218,0,52,1.05,-79.2,09/11/2020
5480,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,09/11/2020
5481,Guayas,4387434,1745,2,1652,-2.183333,-79.883333,09/11/2020
5482,Imbabura,476257,172,0,7,0.362678,-78.130667,09/11/2020
5483,Loja,521154,230,0,46,-3.983333,-79.2,09/11/2020
5484,Los Ríos,921763,344,1,238,-1.8,-79.533333,09/11/2020
5485,Manabí,1562079,1067,0,1032,-1.056181,-80.455217,09/11/2020
5486,Morona Santiago,196535,22,0,0,-2.3,-78.116667,09/11/2020
5487,Napo,133705,74,0,2,-0.989,-77.8159,09/11/2020
5488,Orellana,161338,53,0,17,-0.466667,-76.966667,09/11/2020
5489,Pastaza,114202,60,0,15,-1.066667,-78.001111,09/11/2020
5490,Pichincha,3228233,1828,6,246,-0.218611,-78.509722,09/11/2020
5491,Santa Elena,401178,368,0,274,-2.2267,-80.8583,09/11/2020
5492,Sto. Domingo Tsáchilas,511151,362,0,116,-0.254167,-79.171944,09/11/2020
5493,Sucumbíos,230503,93,0,2,0.084722,-76.882778,09/11/2020
5494,Tungurahua,590600,278,0,223,-1.241667,-78.619722,09/11/2020
5495,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,09/11/2020
5496,Azuay,881394,199,0,12,-2.897414,-79.004481,10/11/2020
5497,Bolívar,209933,66,0,12,-1.605556,-79.003056,10/11/2020
5498,Carchi,186869,104,0,1,0.81218,-77.71633,10/11/2020
5499,Cañar,281396,84,0,6,-2.733333,-78.833333,10/11/2020
5500,Chimborazo,524004,318,0,120,-1.674347,-78.648294,10/11/2020
5501,Cotopaxi,488716,283,0,63,-0.933333,-78.616667,10/11/2020
5502,El Oro,715751,494,0,186,-3.266667,-79.966667,10/11/2020
5503,Esmeraldas,591083,218,0,52,1.05,-79.2,10/11/2020
5504,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,10/11/2020
5505,Guayas,4387434,1745,0,1652,-2.183333,-79.883333,10/11/2020
5506,Imbabura,476257,173,1,7,0.362678,-78.130667,10/11/2020
5507,Loja,521154,231,1,46,-3.983333,-79.2,10/11/2020
5508,Los Ríos,921763,344,0,238,-1.8,-79.533333,10/11/2020
5509,Manabí,1562079,1070,3,1032,-1.056181,-80.455217,10/11/2020
5510,Morona Santiago,196535,22,0,0,-2.3,-78.116667,10/11/2020
5511,Napo,133705,74,0,2,-0.989,-77.8159,10/11/2020
5512,Orellana,161338,53,0,17,-0.466667,-76.966667,10/11/2020
5513,Pastaza,114202,60,0,15,-1.066667,-78.001111,10/11/2020
5514,Pichincha,3228233,1829,1,246,-0.218611,-78.509722,10/11/2020
5515,Santa Elena,401178,368,0,274,-2.2267,-80.8583,10/11/2020
5516,Sto. Domingo Tsáchilas,511151,364,2,116,-0.254167,-79.171944,10/11/2020
5517,Sucumbíos,230503,94,1,2,0.084722,-76.882778,10/11/2020
5518,Tungurahua,590600,278,0,223,-1.241667,-78.619722,10/11/2020
5519,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,10/11/2020
5520,Azuay,881394,199,0,12,-2.897414,-79.004481,11/11/2020
5521,Bolívar,209933,66,0,12,-1.605556,-79.003056,11/11/2020
5522,Carchi,186869,104,0,1,0.81218,-77.71633,11/11/2020
5523,Cañar,281396,84,0,6,-2.733333,-78.833333,11/11/2020
5524,Chimborazo,524004,323,5,120,-1.674347,-78.648294,11/11/2020
5525,Cotopaxi,488716,284,1,63,-0.933333,-78.616667,11/11/2020
5526,El Oro,715751,495,1,186,-3.266667,-79.966667,11/11/2020
5527,Esmeraldas,591083,219,1,52,1.05,-79.2,11/11/2020
5528,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,11/11/2020
5529,Guayas,4387434,1747,2,1652,-2.183333,-79.883333,11/11/2020
5530,Imbabura,476257,174,1,7,0.362678,-78.130667,11/11/2020
5531,Loja,521154,231,0,46,-3.983333,-79.2,11/11/2020
5532,Los Ríos,921763,344,0,238,-1.8,-79.533333,11/11/2020
5533,Manabí,1562079,1117,47,1036,-1.056181,-80.455217,11/11/2020
5534,Morona Santiago,196535,22,0,0,-2.3,-78.116667,11/11/2020
5535,Napo,133705,74,0,2,-0.989,-77.8159,11/11/2020
5536,Orellana,161338,53,0,17,-0.466667,-76.966667,11/11/2020
5537,Pastaza,114202,60,0,15,-1.066667,-78.001111,11/11/2020
5538,Pichincha,3228233,1838,9,246,-0.218611,-78.509722,11/11/2020
5539,Santa Elena,401178,368,0,274,-2.2267,-80.8583,11/11/2020
5540,Sto. Domingo Tsáchilas,511151,364,0,116,-0.254167,-79.171944,11/11/2020
5541,Sucumbíos,230503,94,0,2,0.084722,-76.882778,11/11/2020
5542,Tungurahua,590600,278,0,223,-1.241667,-78.619722,11/11/2020
5543,Zamora Chinchipe,120416,53,0,1,-4.12,-78.8,11/11/2020
5544,Azuay,881394,199,0,12,-2.897414,-79.004481,12/11/2020
5545,Bolívar,209933,66,0,12,-1.605556,-79.003056,12/11/2020
5546,Carchi,186869,104,0,1,0.81218,-77.71633,12/11/2020
5547,Cañar,281396,84,0,6,-2.733333,-78.833333,12/11/2020
5548,Chimborazo,524004,324,1,120,-1.674347,-78.648294,12/11/2020
5549,Cotopaxi,488716,284,0,63,-0.933333,-78.616667,12/11/2020
5550,El Oro,715751,495,0,187,-3.266667,-79.966667,12/11/2020
5551,Esmeraldas,591083,219,0,52,1.05,-79.2,12/11/2020
5552,Galápagos,33042,1,0,1,-0.7999999999999999,-89.4,12/11/2020
5553,Guayas,4387434,1749,2,1652,-2.183333,-79.883333,12/11/2020
5554,Imbabura,476257,174,0,7,0.362678,-78.130667,12/11/2020
5555,Loja,521154,231,0,46,-3.983333,-79.2,12/11/2020
5556,Los Ríos,921763,344,0,238,-1.8,-79.533333,12/11/2020
5557,Manabí,1562079,1127,10,1039,-1.056181,-80.455217,12/11/2020
5558,Morona Santiago,196535,22,0,0,-2.3,-78.116667,12/11/2020
5559,Napo,133705,74,0,2,-0.989,-77.8159,12/11/2020
5560,Orellana,161338,53,0,17,-0.466667,-76.966667,12/11/2020
5561,Pastaza,114202,60,0,15,-1.066667,-78.001111,12/11/2020
5562,Pichincha,3228233,1847,9,246,-0.218611,-78.509722,12/11/2020
